Date,Open,High,Low,Close,Volume,is_outlier,data_quality
2021-01-01,161.90912342366207,165.42181892789867,161.43208841343227,162.81982421875,583144.0,0,1
2021-01-04,163.25348805949062,166.9613251821006,160.89000426638785,165.61695861816406,1693822.0,0,1
2021-01-05,166.48429793838827,170.19214846827282,165.61696633856917,167.61183166503906,1983998.0,0,1
2021-01-06,168.91284657830846,170.10542765171115,165.22668689688194,166.72283935546875,1014996.0,0,1
2021-01-07,167.1781833978509,169.12967970210596,166.63610109111335,167.02639770507812,518298.0,0,1
2021-01-08,168.26233157252096,171.55819432237388,167.8503437658781,169.75848388671875,1337406.0,0,1
2021-01-11,170.84267050502552,171.7316802225057,169.34651799719313,169.9102783203125,819034.0,0,1
2021-01-12,170.3872800540176,170.86431505257306,169.1296519555926,170.01866149902344,648862.0,0,1
2021-01-13,170.1740405829427,171.68314519570464,167.86600221794868,168.44300842285156,800254.0,0,1
2021-01-14,168.66491240302548,168.6870997365052,164.7146053216097,168.04351806640625,308492.0,0,1
2021-01-15,167.33337221826193,167.9325793106134,162.8948212310401,165.58013916015625,441220.0,0,1
2021-01-18,165.58017375393783,166.42350945400972,160.91969424366584,161.78521728515625,396096.0,0,1
2021-01-19,163.3164945363973,163.7825369877213,161.65203785969285,162.5619354248047,232088.0,0,1
2021-01-20,162.56189313636034,163.6049550914989,160.54235831213555,161.40786743164062,234510.0,0,1
2021-01-21,162.42878025918023,165.11409821249376,160.23169208255442,160.96405029296875,339390.0,0,1
2021-01-22,160.67552651632278,163.3830450037127,158.4784386223256,159.4993133544922,286154.0,0,1
2021-01-25,160.98623700017694,162.00709822839502,155.3936604892437,156.3479461669922,242108.0,0,1
2021-01-26,160.98623700017694,162.00709822839502,155.3936604892437,156.3479461669922,242108.0,0,1
2021-01-27,153.3519203316573,156.0150506413243,153.3519203316573,154.75006103515625,220932.0,0,1
2021-01-28,154.39500635857854,154.39500635857854,150.53346139248598,151.4877471923828,502646.0,0,1
2021-01-29,152.2200964062313,155.32708178869686,152.2200964062313,154.72787475585938,217686.0,0,1
2021-02-01,156.2369791015379,158.67818189999943,153.5960361105043,156.52548217773438,533034.0,0,1
2021-02-02,157.3244494857224,160.85308949035087,156.70304149412016,159.8988037109375,365992.0,0,1
2021-02-03,161.43010818550525,161.47448285999553,156.59207667236598,157.2356719970703,374150.0,0,1
2021-02-04,157.30223433963718,158.76696420010765,154.90541966704578,155.32708740234375,576180.0,0,1
2021-02-05,155.79316899237938,156.94719517547404,153.19661346676267,153.86239624023438,335174.0,0,1
2021-02-08,154.46158023398186,156.14822425516516,153.26316600366837,154.35061645507812,353990.0,0,1
2021-02-09,154.83885346287585,155.74875099454448,151.15484802661223,151.97598266601562,707020.0,0,1
2021-02-10,152.44202471657934,155.1717306075477,152.44202471657934,154.63909912109375,261306.0,0,1
2021-02-11,153.92895118802107,159.9431962299387,153.5960598458797,156.01507568359375,701344.0,0,1
2021-02-12,156.30354031426606,158.01238482552827,154.46154471708942,155.57118225097656,444996.0,0,1
2021-02-15,157.7904631332312,160.6311326155832,157.16906880043246,158.9001007080078,697246.0,0,1
2021-02-16,159.65467361792722,161.2969292447687,159.38835786765026,160.8308868408203,491494.0,0,1
2021-02-17,161.31913839974723,161.31913839974723,157.4797810225394,159.3661651611328,356722.0,0,1
2021-02-18,159.76565809153675,163.87131800882747,159.41056586335176,162.25123596191406,792180.0,0,1
2021-02-19,162.45093348235292,165.86862247376752,159.144208243317,161.1415557861328,628874.0,0,1
2021-02-22,162.76168318555318,163.38307766457123,155.61561281338635,156.6808624267578,312700.0,0,1
2021-02-23,158.2521473015489,176.88325116825607,157.15223327976818,170.7776336669922,7924104.0,1,0
2021-02-24,174.63848632009405,177.73618423706043,158.13986325514944,170.59800720214844,3003714.0,1,0
2021-02-25,171.495938040773,173.65085534218517,168.53291647585877,171.630615234375,1515744.0,0,1
